isqno,name,war,war4,att_str,def_str,att_cas,def_cas,att_cav,def_cav,att_arty,def_arty,att_tank,def_tank,att_ach,def_ach,att_pri1,def_pri1,duration1,wofa,wofd,terra1,wx1,surpa,morala,momnta,techa,inita,mobila,force_ratio,att_loss_pct,def_loss_pct,exchange_ratio,total_troops,casualty_intensity,attacker_underdog,ach_diff,log_att_str,log_def_str,log_att_cas,log_def_cas,log_total_troops,log_exchange_ratio,log_force_ratio,log_duration1,umap_x,umap_y,kmeans,hdbscan
371,SOMMEPY WOOD,WORLD WAR I (WESTERN FRONT 1918),World War I of 1914-1918,9230.0,670.0,620.0,450.0,0.0,0.0,96.0,28.0,24.0,0.0,8,2,FF,DD,1.0,1.5,1.5,R,D,2.0,1.0,0.0,0.0,1.0,1.0,11.859133231758928,0.0671722643553629,0.6716417910447762,1.3777777777777778,9900.0,0.108080808080808,0,6,9.130322663990151,6.508769136971682,6.431331081933479,6.111467339502679,9.200391041122517,0.8661663446915864,2.5540543162081812,0.6931471805599453,7.203755,13.647888,2,1
372,BLANC MONT II,WORLD WAR I (WESTERN FRONT 1918),World War I of 1914-1918,18000.0,10000.0,1589.0,500.0,0.0,0.0,144.0,177.0,0.0,0.0,6,6,FF,DO,2.0,4.0,4.0,R,D,0.0,1.0,0.0,0.0,1.0,1.0,1.8,0.0882777777777777,0.05,3.178,28000.0,0.0746071428571428,0,0,9.798182590890704,9.210440366976515,7.371489295214277,6.2166061010848646,10.239995502805316,1.429832663134374,1.0296194171811583,1.0986122886681098,7.9970727,15.343262,2,1
373,MEUSE-ARGONNE II,WORLD WAR I (WESTERN FRONT 1918),World War I of 1914-1918,500000.0,300000.0,77448.0,75068.0,0.0,0.0,101.0,59.0,0.0,0.0,7,5,FF,DO,2.0,104.0,104.0,R,D,0.0,2.0,0.0,0.0,1.0,1.0,1.6666666666666667,0.154896,0.2502266666666666,1.031704587840358,800000.0,0.190645,0,2,13.122365377402328,12.611541086966117,11.257374934205815,11.226162969577832,13.592368256649284,0.7088751391477152,0.9808292530117264,1.0986122886681098,12.233187,16.475657,5,1
374,EXERMONT-MONTREFAGNE,WORLD WAR I (WESTERN FRONT 1918),World War I of 1914-1918,5336.0,3245.0,352.0,192.0,0.0,0.0,36.0,35.0,11.0,0.0,5,5,FF,DO,1.5,0.9,0.9,R,D,0.0,2.0,0.0,0.0,1.0,1.0,1.6443759630200308,0.0659670164917541,0.0591679506933744,1.8333333333333333,8581.0,0.0633958746066892,0,0,8.582418976333944,8.085178748074537,5.8664680569332965,5.262690188904886,9.05742226555147,1.041453874828161,0.9724351066689304,0.9162907318741552,6.816189,15.559488,2,1
375,MAYACHE RAVINE,WORLD WAR I (WESTERN FRONT 1918),World War I of 1914-1918,5427.0,1899.0,376.0,114.0,0.0,0.0,36.0,18.0,13.0,0.0,5,5,FF,DD,1.0,1.0,1.0,R,D,0.0,2.0,0.0,0.0,1.0,1.0,2.8578199052132702,0.0692832135618205,0.0600315955766192,3.298245614035088,7326.0,0.0668850668850668,0,0,8.59932602095476,7.549609165154532,5.932245187448011,4.74493212836325,8.899321434159964,1.458206942710177,1.3501022325264738,0.6931471805599453,6.754592,15.601312,2,1
376,LA NEUVILLE LE COMTE FERME,WORLD WAR I (WESTERN FRONT 1918),World War I of 1914-1918,5365.0,1940.0,340.0,61.0,0.0,0.0,36.0,20.0,13.0,0.0,6,5,FF,DD,2.0,1.0,1.0,R,D,0.0,2.0,0.0,0.0,1.0,1.0,2.765463917525773,0.0633737185461323,0.0314432989690721,5.573770491803279,7305.0,0.0548939082819986,0,1,8.58783803098557,7.57095858316901,5.831882477283517,4.127134385045092,8.896451207355227,1.883087563133258,1.325871072127426,1.0986122886681098,6.901354,15.574361,2,1
377,FERME DES GRANGES-FLEVILLE,WORLD WAR I (WESTERN FRONT 1918),World War I of 1914-1918,5461.0,2587.0,242.0,250.0,0.0,0.0,36.0,33.0,10.0,0.0,7,4,FF,DD,1.0,1.0,1.0,R,D,0.0,2.0,0.0,0.0,1.0,1.0,2.110939311944337,0.04431422816334,0.0966370313103981,0.968,8048.0,0.0611332007952286,0,3,8.60557030203365,7.858640655620791,5.493061443340548,5.5254529391317835,8.993303139093733,0.6770177986300616,1.1349247101534914,0.6931471805599453,6.751263,15.566422,2,1
378,HILL 212,WORLD WAR I (WESTERN FRONT 1918),World War I of 1914-1918,5022.0,3335.0,301.0,173.0,0.0,0.0,32.0,36.0,3.0,0.0,6,5,FF,DD,1.0,0.8,0.8,R,D,0.0,2.0,0.0,0.0,1.0,1.0,1.505847076461769,0.0599362803663878,0.0518740629685157,1.739884393063584,8357.0,0.0567189182721072,0,1,8.521782643750045,8.112527763478637,5.71042701737487,5.159055299214529,9.03097444300786,1.0079157271972976,0.918626831651712,0.6931471805599453,6.747591,15.587097,2,1
379,BOIS DE BOYON-MONTREFAGNE,WORLD WAR I (WESTERN FRONT 1918),World War I of 1914-1918,4778.0,2925.0,132.0,126.0,0.0,0.0,32.0,22.0,0.0,0.0,6,5,FF,DD,2.0,0.9,0.9,R,D,0.0,2.0,0.0,0.0,1.0,1.0,1.6335042735042735,0.0276266220175805,0.043076923076923,1.0476190476190477,7703.0,0.0334934441126833,0,1,8.471986598578159,7.98139158158007,4.890349128221754,4.844187086458591,8.949494953477961,0.7166776779701395,0.9683153826870088,1.0986122886681098,6.882318,15.497344,2,1
380,HILL 272,WORLD WAR I (WESTERN FRONT 1918),World War I of 1914-1918,2950.0,2563.0,109.0,250.0,0.0,0.0,32.0,31.0,0.0,0.0,7,4,FF,DO,1.0,0.9,0.9,R,D,0.0,2.0,0.0,0.0,1.0,1.0,1.1509949278189622,0.0369491525423728,0.0975419430355052,0.436,5513.0,0.065118810085253,0,3,7.989899374942939,7.849323818040561,4.700480365792417,5.5254529391317835,8.615045591583742,0.3618614706260324,0.7659304922256125,0.6931471805599453,6.711088,15.613604,2,1
381,MEUSE-ARGONNE III,WORLD WAR I (WESTERN FRONT 1918),World War I of 1914-1918,600000.0,380140.0,30426.0,29491.0,0.0,0.0,101.0,59.0,0.0,0.0,6,4,FF,DD,2.0,169.0,169.0,R,D,0.0,2.0,0.0,0.0,1.0,1.0,1.5783658652075552,0.05071,0.0775793128847266,1.031704587840358,980140.0,0.0611310629093802,0,2,13.304686600863562,12.848297515511144,10.323085651110205,10.29187431910954,13.795451717848392,0.7088751391477152,0.9471558126816734,1.0986122886681098,12.269979,16.51946,5,-1
382,REMILLY-AILLICOURT,WORLD WAR I (WESTERN FRONT 1918),World War I of 1914-1918,1210.0,296.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,8,4,FF,DD,1.0,0.5,0.5,R,W,0.0,2.0,1.0,0.0,1.0,1.0,4.087837837837838,0.0206611570247933,0.1013513513513513,0.8333333333333334,1506.0,0.0365205843293492,0,4,7.099201743553092,5.6937321388027,3.258096538021482,3.4339872044851463,7.317876198626496,0.6061358035703156,1.6268529540357786,0.6931471805599453,6.833191,15.639492,2,1
383,HILL 252-PONT MAUGIS,WORLD WAR I (WESTERN FRONT 1918),World War I of 1914-1918,1989.0,1655.0,110.0,182.0,0.0,0.0,0.0,24.0,0.0,0.0,6,4,FF,DD,1.0,1.1,1.1,R,W,0.0,2.0,1.0,0.0,1.0,1.0,1.2018126888217522,0.0553041729512317,0.1099697885196374,0.6043956043956044,3644.0,0.0801317233809001,0,2,7.595889917718538,7.412160334945205,4.709530201312334,5.209486152841421,8.201111644442758,0.4727471151914864,0.7892809705686856,0.6931471805599453,6.8179913,15.6052265,2,1
384,THE PIAVE,WORLD WAR I,World War I of 1914-1918,840000.0,784000.0,150000.0,69079.0,0.0,0.0,7500.0,7043.0,0.0,0.0,4,7,FF,DO,2.0,144.0,144.0,R,W,0.0,0.0,0.0,0.0,0.0,0.0,1.0714285714285714,0.1785714285714285,0.0881109693877551,2.171426917008063,1624000.0,0.1349008620689655,0,-3,13.64115836129498,13.572165574841936,11.918397239722838,11.143020532260614,14.300403415467118,1.1541816181586602,0.7282385003712154,1.0986122886681098,13.39988,15.280913,5,1
385,MEGIDDO,WORLD WAR I,World War I of 1914-1918,51170.0,18250.0,3378.0,7000.0,0.0,0.0,384.0,150.0,0.0,0.0,9,3,FF,DD,2.0,24.0,24.0,R,D,2.0,1.0,0.0,0.0,1.0,1.0,2.803835616438356,0.0660152433066249,0.3835616438356164,0.4825714285714286,69420.0,0.1494958225295304,0,6,10.842928244308982,9.81197515203002,8.12533508671429,8.853808274977197,11.14794469438261,0.3937780318902346,1.3360099304051396,1.0986122886681098,8.48484,13.521759,2,1
386,ALAM HALFA,WORLD WAR II (NORTH AFRICA 1942-1943),World War II of 1939-194,124000.0,120000.0,2940.0,1750.0,0.0,0.0,558.0,576.0,515.0,450.0,5,7,EE,DO,3.14583333333333,90.0,90.0,F,D,0.0,0.0,0.0,0.0,1.0,0.0,1.0333333333333334,0.0237096774193548,0.0145833333333333,1.68,244000.0,0.0192213114754098,0,-2,11.728044909070784,11.695255355062796,7.9865049385539955,7.467942332285852,12.404927602627597,0.9858167945227652,0.7096764825111559,1.422103813816601,11.206645,14.41803,0,1
387,EL ALAMEIN II,WORLD WAR II (NORTH AFRICA 1942-1943),World War II of 1939-1945,220476.0,105223.0,13560.0,15995.0,0.0,0.0,908.0,592.0,1037.0,593.0,8,4,FF,DO,2.0,61.0,61.0,F,D,2.0,0.0,0.0,0.0,1.0,0.0,2.095321365100786,0.061503292875415,0.152010492002699,0.8477649265395436,325699.0,0.0907432936545706,0,4,12.303548660038516,11.563846690148614,9.514953305087944,9.680093969966707,12.693731991264324,0.6139767608748515,1.1298917343813697,1.0986122886681098,11.652686,15.461707,0,1
388,OPERATION LIGHTFOOT,WORLD WAR II (NORTH AFRICA 1942-1943),World War II of 1939-1945,220476.0,105223.0,6140.0,3695.0,0.0,0.0,908.0,592.0,1037.0,593.0,7,6,FF,DO,2.0,61.0,61.0,F,D,2.0,0.0,0.0,0.0,1.0,0.0,2.095321365100786,0.027848836154502,0.0351158967145966,1.6617050067658998,325699.0,0.0301965925593876,0,1,12.303548660038516,11.563846690148614,8.722742874329398,8.215006432761575,12.693731991264324,0.9789668974408572,1.1298917343813697,1.0986122886681098,11.417234,15.016684,0,1
389,ALAMEIN BRIDGEHEAD EXPANSION,WORLD WAR II (NORTH AFRICA 1942-1943),World War II of 1939-1945,214336.0,101528.0,3000.0,4500.0,0.0,0.0,906.0,59.0,745.0,470.0,7,6,FF,DO,2.0,61.0,61.0,F,D,0.0,0.0,0.0,0.0,1.0,0.0,2.1111023560003153,0.013996715437444,0.044322748404381,0.6666666666666666,315864.0,0.0237443963224678,0,1,12.275304821714805,11.52809975094114,8.006700845440367,8.412054873292933,12.663070186096768,0.5108256237659906,1.134977118692269,1.0986122886681098,11.039979,14.509292,0,1
390,OPERATION SUPERCHARGE,WORLD WAR II (NORTH AFRICA 1942-1943),World War II of 1939-1945,211000.0,97000.0,4420.0,7800.0,0.0,0.0,906.0,59.0,700.0,310.0,9,5,FF,DD,2.0,61.0,61.0,F,D,0.0,0.0,1.0,0.0,1.0,0.0,2.1752577319587627,0.0209478672985782,0.0804123711340206,0.5666666666666667,308000.0,0.0396753246753246,0,4,12.259618151783464,11.48247656671073,8.394121193826242,8.962007209588313,12.637858308703688,0.4489502200479032,1.1553888044701917,1.0986122886681098,10.018045,15.216099,0,1
391,CHOUIGUI PASS,WORLD WAR II (NORTH AFRICA 1942-1943),World War II of 1939-1945,465.0,188.0,27.0,21.0,0.0,0.0,0.0,3.0,13.0,25.0,3,8,FF,DO,1.0,0.6,1.6,R,D,0.0,0.0,0.0,0.0,1.0,0.0,2.473404255319149,0.0580645161290322,0.1117021276595744,1.2857142857142858,653.0,0.0735068912710566,0,-5,6.144185634125646,5.241747015059643,3.332204510175204,3.091042453358316,6.483107351457199,0.826678573184468,1.2451351664464818,0.6931471805599453,6.927114,10.149375,6,1
392,EL GUETTAR,WORLD WAR II (NORTH AFRICA 1942-1943),World War II of 1939-1945,10300.0,22019.0,450.0,203.0,0.0,0.0,62.0,124.0,103.0,75.0,5,7,FF,DD,1.48958333333333,25.0,25.0,R,D,2.0,0.0,0.0,0.0,1.0,1.0,0.4677778282392479,0.0436893203883495,0.0092193105953948,2.2167487684729066,32319.0,0.0202048330703301,1,-2,9.239996256883693,9.999706410276673,6.111467339502679,5.318119993844216,10.383441512635033,1.168371150234644,0.3837495755775167,0.912115360463673,11.870612,9.461823,3,1
393,SEDJANNE-BIZERTE,WORLD WAR II (NORTH AFRICA 1942-1943),World War II of 1939-1945,24098.0,5000.0,1120.0,605.0,0.0,0.0,100.0,34.0,94.0,5.0,7,4,FF,DD,2.0,32.0,32.0,G,D,0.0,1.0,1.0,0.0,1.0,0.0,4.8196,0.0464768860486347,0.121,1.8512396694214877,29098.0,0.0592824249089284,0,3,10.08992562484192,8.517393171418904,7.02197642307216,6.406879986069314,10.278459088307953,1.0477538714346186,1.761231530859097,1.0986122886681098,8.053493,15.560549,2,1
394,AMPHITHEATER,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,12917.0,4250.0,1154.0,100.0,0.0,0.0,138.0,56.0,0.0,128.0,5,4,FF,DO,2.0,13.0,13.0,R,D,1.0,0.0,0.0,0.0,1.0,0.0,3.0392941176470587,0.0893396299450336,0.0235294117647058,11.54,17167.0,0.0730471252985379,0,1,9.46637696659242,8.35490952835879,7.051855622955894,4.61512051684126,9.75080246487048,2.5289235352047745,1.3960699533524668,1.0986122886681098,7.09719,11.40667,6,1
395,PORT OF SALERNO,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,12917.0,4250.0,1530.0,120.0,0.0,0.0,138.0,46.0,0.0,38.0,6,4,FF,DO,2.0,6.0,6.0,R,D,1.0,0.0,0.0,0.0,1.0,0.0,3.0392941176470587,0.1184485561662924,0.028235294117647,12.75,17167.0,0.0961146385507077,0,2,9.46637696659242,8.35490952835879,7.333676395657684,4.795790545596741,9.75080246487048,2.6210388241125804,1.3960699533524668,1.0986122886681098,7.098987,11.402372,6,1
396,SELE-CALORE CORRIDOR,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,12447.0,8390.0,251.0,60.0,0.0,0.0,82.0,90.0,106.0,78.0,5,6,FF,DO,1.0,11.0,11.0,R,D,1.0,0.0,0.0,0.0,1.0,0.0,1.4835518474374254,0.0201655017273238,0.0071513706793802,4.183333333333334,20837.0,0.0149253731343283,0,-1,9.429315246418172,9.03491498187007,5.529429087511423,4.110873864173311,9.94453352197213,1.6454483499571335,0.9096897321089484,0.6931471805599453,7.718752,11.590554,6,1
397,BATTIPAGLIA I,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,14730.0,11230.0,1112.0,1639.0,0.0,0.0,108.0,146.0,89.0,30.0,3,7,FF,DD,2.0,4.8,4.8,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1.3116651825467498,0.0754921928038017,0.1459483526268922,0.6784624771201953,25960.0,0.1059707241910631,0,-4,9.597709395814938,9.326433090963036,7.014814351275545,7.402451520818244,10.164350690877352,0.5178781821807449,0.8379681230855375,1.0986122886681098,6.096126,12.074391,6,1
398,VIETRI,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,15000.0,12917.0,900.0,1164.0,0.0,0.0,164.0,146.0,108.0,30.0,3,7,FF,DD,2.0,14.5,14.5,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1.161260354571495,0.06,0.090113803514748,0.7731958762886598,27917.0,0.0739334455707991,0,-4,9.61587214452889,9.46637696659242,6.803505257608338,7.060476365999801,10.237026921072705,0.5727834983100702,0.7706915490144104,1.0986122886681098,6.1606894,11.997358,6,1
399,TOBACCO FACTORY,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,14733.0,12691.0,702.0,317.0,0.0,0.0,106.0,112.0,98.0,106.0,4,7,FF,DD,1.88888888888889,9.7,9.7,R,D,0.0,1.0,0.0,0.0,0.0,0.0,1.1609014262075483,0.047648136835675,0.02497833110078,2.2145110410094637,27424.0,0.0371572345390898,0,-3,9.59791302724276,9.448727152703086,6.555356891810665,5.762051382780177,10.219210285143433,1.1676752593454442,0.7705254615873419,1.060871960685263,6.3329015,11.563294,6,1
400,BATTIPAGLIA II,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,14730.0,6995.0,300.0,110.0,0.0,0.0,152.0,80.0,97.0,58.0,7,5,FF,DD,2.0,12.0,12.0,R,D,0.0,0.0,1.0,0.0,1.0,0.0,2.1057898498927807,0.020366598778004,0.0157255182273052,2.727272727272727,21725.0,0.0188722669735327,0,2,9.597709395814938,8.853093836138493,5.707110264748875,4.709530201312334,9.986264978993695,1.3156767939059373,1.1332680630340113,1.0986122886681098,8.065875,15.092759,3,1
401,EBOLI,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,15576.0,6702.0,386.0,120.0,0.0,0.0,106.0,80.0,106.0,59.0,6,5,FF,DD,2.0,7.5,7.5,R,D,0.0,0.0,1.0,0.0,1.0,0.0,2.32408236347359,0.0247817154596815,0.0179051029543419,3.216666666666667,22278.0,0.0227129903941107,0,1,9.653550746326603,8.810310466357958,5.958424693029782,4.795790545596741,10.011399809730523,1.4390449265054197,1.2011936551078797,1.0986122886681098,8.054324,15.120792,3,1
402,VIETRI II,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,13300.0,18912.0,400.0,255.0,0.0,0.0,164.0,152.0,108.0,96.0,4,7,FF,DD,2.0,14.5,14.5,R,D,0.0,0.0,0.0,0.0,0.0,0.0,0.7032571912013537,0.0300751879699248,0.013483502538071,1.568627450980392,32212.0,0.0203340370048429,1,-3,9.495594499353295,9.847604795288454,5.993961427306569,5.545177444479562,10.380125376764877,0.9433716904768258,0.5325424127096108,1.0986122886681098,12.5550785,9.360595,3,1
403,GRAZZANISE,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,14557.0,8068.0,370.0,80.0,0.0,0.0,68.0,45.0,158.0,39.0,7,4,RC,DO,2.0,1.5,1.5,F,D,0.0,0.0,0.0,0.0,1.0,0.0,1.8042885473475456,0.0254173249982826,0.0099157164105106,4.625,22625.0,0.0198895027624309,0,3,9.585895949678203,8.995784837848506,5.916202062607435,4.394449154672439,10.026854966486413,1.727220948090484,1.0311498694940244,1.0986122886681098,7.9266634,11.41745,6,1
404,CAIAZZO,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,18210.0,6435.0,140.0,52.0,0.0,0.0,104.0,51.0,106.0,42.0,6,3,RC,DD,2.17708333333333,9.0,9.0,R,D,0.0,0.0,0.0,0.0,1.0,0.0,2.8298368298368297,0.0076880834706205,0.008080808080808,2.6923076923076925,24645.0,0.0077906269020085,0,3,9.80978108609582,8.769662508112274,4.948759890378168,3.970291913552122,10.112369894498068,1.3062516534463542,1.342822199109251,1.1559635851395744,8.070977,11.489292,3,1
405,CAPUA,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,16857.0,8000.0,420.0,94.0,0.0,0.0,160.0,59.0,73.0,22.0,2,8,RC,DD,2.0,2.0,2.0,F,D,0.0,0.0,0.0,0.0,1.0,0.0,2.107125,0.0249154653852998,0.01175,4.468085106382978,24857.0,0.0206782797602285,0,-6,9.732580600557428,8.987321812850125,6.042632833682381,4.553876891600541,10.120934911305456,1.6989284831851612,1.133697861336428,1.0986122886681098,7.2045336,11.146629,6,1
406,CASTEL VOLTURNO,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,17765.0,8158.0,500.0,40.0,0.0,0.0,199.0,45.0,51.0,39.0,6,5,RC,DO,2.0,9.6,9.6,F,D,0.0,0.0,0.0,0.0,1.0,0.0,2.1776170630056386,0.0281452293836194,0.0049031625398381,12.5,25923.0,0.0208309223469505,0,1,9.785041797329646,9.0068768914288,6.2166061010848646,3.713572066704308,10.162924459547607,2.6026896854443837,1.1561315646320052,1.0986122886681098,7.2198353,11.182908,6,1
407,MONTE ACERO,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,21265.0,6435.0,133.0,130.0,0.0,0.0,89.0,43.0,106.0,44.0,6,5,FF,DD,2.0,8.0,8.0,G,D,0.0,0.0,0.0,0.0,1.0,0.0,3.3045843045843046,0.0062544086527157,0.0202020202020202,1.023076923076923,27700.0,0.0094945848375451,0,1,9.964864832211031,8.769662508112274,4.897839799950911,4.875197323201151,10.229223792606836,0.7046195817221821,1.4596805721452029,1.0986122886681098,8.198967,11.54557,3,1
408,TRIFLISCO,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,18476.0,7250.0,267.0,76.0,0.0,0.0,113.0,59.0,106.0,22.0,7,3,RC,DD,2.61458333333333,9.0,9.0,R,D,1.0,0.0,0.0,0.0,1.0,0.0,2.5484137931034483,0.0144511799090712,0.0104827586206896,3.513157894736842,25726.0,0.0133328150509212,0,4,9.824281994355154,8.888894669371593,5.5909869805108565,4.343805421853684,10.155296303064102,1.5069971068796089,1.2665006847899405,1.284976588479022,7.4744096,11.918867,3,1
409,DRAGONI,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,17034.0,5152.0,65.0,103.0,0.0,0.0,101.0,51.0,106.0,55.0,5,6,FF,DD,2.0,5.2,5.2,R,W,0.0,0.0,0.0,0.0,1.0,0.0,3.3062888198757765,0.0038158976165316,0.0199922360248447,0.6310679611650486,22186.0,0.0075723429189579,0,-1,9.743025330095069,8.547334348328224,4.189654742026425,4.6443908991413725,10.007261810752585,0.4892349911736232,1.4600764705144154,1.0986122886681098,8.274147,11.400036,3,1
410,CANAL I,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,14600.0,8138.0,125.0,45.0,0.0,0.0,68.0,45.0,158.0,40.0,6,5,RC,DD,2.0,9.0,9.0,F,W,0.0,0.0,0.0,0.0,1.0,0.0,1.7940525927746376,0.0085616438356164,0.0055296141558122,2.7777777777777777,22738.0,0.0074764711056381,0,1,9.588845298501564,9.004422601327041,4.836281906951478,3.828641396489095,10.03183679096379,1.329135947279942,1.0274930841274166,1.0986122886681098,8.097842,11.236631,6,1
411,MONTE GRANDE (VOLTURNO),WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,16400.0,7239.0,200.0,66.0,0.0,0.0,112.0,49.0,73.0,22.0,6,5,FF,DD,2.0,9.0,9.0,R,W,0.0,0.0,0.0,0.0,0.0,0.0,2.2655062853985357,0.0121951219512195,0.0091172813924575,3.0303030303030303,23639.0,0.0112525910571513,0,1,9.70509758756311,8.887376485379763,5.303304908059076,4.204692619390966,10.070695471520034,1.3938415667552737,1.1834148151477395,1.0986122886681098,6.4689875,11.664096,6,1
412,CANAL II,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,17500.0,8128.0,220.0,138.0,0.0,0.0,168.0,45.0,51.0,39.0,6,5,RC,DD,2.0,9.0,9.0,R,W,0.0,0.0,0.0,0.0,0.0,0.0,2.153051181102362,0.0125714285714285,0.0169783464566929,1.5942028985507246,25628.0,0.0139690963009208,0,1,9.770013301136158,9.003193193746572,5.3981627015177525,4.9344739331306915,10.151479801819727,0.9532793012434956,1.148370612940649,1.0986122886681098,6.407712,11.910616,6,1
413,FRANCOLISE,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,14000.0,8088.0,75.0,44.0,0.0,0.0,68.0,45.0,158.0,39.0,3,7,FF,DD,2.0,6.4,6.4,F,W,0.0,0.0,0.0,0.0,0.0,0.0,1.7309594460929774,0.0053571428571428,0.0054401582591493,1.7045454545454546,22088.0,0.0053875407461064,0,-4,9.546884034617923,8.998260393017953,4.330733340286331,3.80666248977032,10.002835026036829,0.9949338591932684,1.004652992909683,1.0986122886681098,6.3410754,11.552164,6,1
414,SANTA MARIA OLIVETO,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,16870.0,6321.0,416.0,185.0,0.0,0.0,92.0,41.0,106.0,30.0,6,5,FF,DO,2.0,4.8,4.8,R,D,0.0,0.0,0.0,0.0,0.0,0.0,2.668881506090808,0.0246591582691167,0.0292675209618731,2.2486486486486488,23191.0,0.0259152257341209,0,1,9.733351450605976,8.751790892775563,6.0330862217988015,5.225746673713202,10.051562670601491,1.1782391094568827,1.2998868488829105,1.0986122886681098,6.4687753,11.756303,6,1
415,MONTE CAMINO I,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,19513.0,6750.0,240.0,33.0,0.0,0.0,160.0,41.0,45.0,38.0,3,7,FF,DD,2.0,5.0,5.0,G,W,0.0,0.0,0.0,0.0,0.0,0.0,2.890814814814815,0.0122994926459283,0.0048888888888888,7.272727272727272,26263.0,0.0103948520732589,0,-4,9.878887435667895,8.81744592104187,5.484796933490655,3.5263605246161616,10.175954459181428,2.1129642337184795,1.3586185996585194,1.0986122886681098,6.7638106,11.127977,6,1
416,MONTE LUNGO,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,16600.0,6566.0,361.0,142.0,0.0,0.0,110.0,50.0,106.0,54.0,5,6,FF,DD,2.0,6.0,6.0,G,D,0.0,0.0,0.0,0.0,0.0,0.0,2.5281754492841912,0.0217469879518072,0.02162656107219,2.5422535211267605,23166.0,0.0217128550461883,0,-1,9.717218213494077,8.789812386190972,5.8916442118257715,4.962844630259907,10.05048413127047,1.2647631124984784,1.2607808674307537,1.0986122886681098,6.4371495,11.690151,6,1
417,POZZILLI,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,17404.0,6566.0,155.0,25.0,0.0,0.0,110.0,50.0,106.0,54.0,3,8,FF,DD,2.0,8.0,8.0,G,W,0.0,0.0,0.0,0.0,0.0,0.0,2.650624428876028,0.0089059986210066,0.0038074931465123,6.2,23970.0,0.0075093867334167,0,-5,9.76451280024554,8.789812386190972,5.049856007249537,3.258096538021482,10.08460004537341,1.9740810260220096,1.294898229366892,1.0986122886681098,6.7662406,11.201821,6,1
418,MONTE CAMINO II,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,7942.0,5200.0,34.0,310.0,0.0,0.0,41.0,112.0,40.0,0.0,7,2,FF,DD,2.0,0.5,0.5,G,W,0.0,0.0,0.0,0.0,1.0,0.0,1.5273076923076925,0.0042810375220347,0.0596153846153846,0.1096774193548387,13142.0,0.0261756201491401,0,5,8.980046316633132,8.556606193773073,3.5553480614894135,5.739792912179234,9.483644576482009,0.1040693598942064,0.9271545828882944,1.0986122886681098,8.768295,11.401025,3,1
419,MONTE ROTONDO,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,16350.0,7942.0,165.0,118.0,0.0,0.0,106.0,53.0,106.0,42.0,5,5,FF,DO,2.0,4.5,4.5,G,W,0.0,0.0,0.0,0.0,0.0,0.0,2.058675396625535,0.010091743119266,0.0148577184588264,1.3983050847457628,24292.0,0.0116499259015313,0,0,9.702044336534586,8.980046316633132,5.111987788356544,4.77912349311153,10.097943521986084,0.8747622731775729,1.1179819453262692,1.0986122886681098,6.3768196,11.849147,6,1
420,CALABRITTO,WORLD WAR II (ITALY 1943-1944),World War II of 1939-1945,17765.0,7588.0,250.0,20.0,0.0,0.0,130.0,37.0,51.0,12.0,4,6,FF,DD,1.5625,2.0,2.0,G,W,0.0,0.0,0.0,0.0,0.0,0.0,2.341196626251977,0.0140726146918097,0.0026357406431207,12.5,25353.0,0.0106496272630457,0,-2,9.785041797329646,8.934455109403913,5.5254529391317835,3.044522437723423,10.140691787498673,2.6026896854443837,1.2063290141576872,0.9409833444645266,6.8090305,10.918302,6,1
